2019-05-01 12:38:03;1905011238038300;;0108190;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:02:46;1905011302460736;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:44:58;1905011344583620;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:48:28;1905011348280450;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:49:49;1905011349498176;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:49:54;1905011349547940;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:49:57;1905011349579000;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:50:34;1905011350341765;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-01 13:50:37;1905011350372759;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-01 14:07:36;1905011407365694;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-01 14:07:39;1905011407392212;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-01 14:07:50;1905011407506654;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-01 14:08:04;1905011408041033;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-01 14:08:42;1905011408427485;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-01 14:08:45;1905011408459148;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:47:06;1905021047061125;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:47:11;1905021047113969;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:47:16;1905021047160818;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:47:19;1905021047198800;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:48:47;1905021048472295;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:48:51;1905021048515914;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:49:24;1905021049233903;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:49:30;1905021049303283;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:49:35;1905021049352506;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:49:48;1905021049480360;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:49:54;1905021049548636;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:49:58;1905021049580832;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:50:02;1905021050025101;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:50:06;1905021050062485;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:50:11;1905021050115394;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:50:15;1905021050159396;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:50:35;1905021050350013;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:50:48;1905021050486620;;0111230;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:51:33;1905021051331942;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:51:58;1905021051584467;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:52:02;1905021052028346;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:52:32;1905021052323371;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:52:46;1905021052464319;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:52:57;1905021052575273;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-02 10:53:14;1905021053144961;;admin;20.21.21.34;File proses belum didefinisikan
2019-05-06 15:02:16;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1905061502168541,2,INET_ATON('20.21.21.34'),'','')
